"department";"year";"yield";"area";"production"
"Bouches_du_Rhone";1926;NA;NA;NA
"Bouches_du_Rhone";1927;NA;NA;NA
"Bouches_du_Rhone";1928;NA;NA;NA
"Bouches_du_Rhone";1929;NA;NA;NA
"Bouches_du_Rhone";1930;NA;NA;NA
"Bouches_du_Rhone";1931;NA;NA;NA
"Bouches_du_Rhone";1932;NA;NA;NA
"Bouches_du_Rhone";1933;NA;NA;NA
"Bouches_du_Rhone";1934;NA;NA;NA
"Bouches_du_Rhone";1935;NA;NA;NA
"Bouches_du_Rhone";1936;NA;NA;NA
"Bouches_du_Rhone";1937;NA;NA;NA
"Bouches_du_Rhone";1938;NA;NA;NA
"Bouches_du_Rhone";1939;NA;NA;NA
"Bouches_du_Rhone";1940;NA;NA;NA
"Bouches_du_Rhone";1941;NA;NA;NA
"Bouches_du_Rhone";1942;NA;NA;NA
"Bouches_du_Rhone";1943;0.65;4700;3055
"Bouches_du_Rhone";1944;0.65;3100;2015
"Bouches_du_Rhone";1945;0.6;3900;2340
"Bouches_du_Rhone";1946;1;2600;2600
"Bouches_du_Rhone";1947;0.8;2000;1600
"Bouches_du_Rhone";1948;0.4;2000;800
"Bouches_du_Rhone";1949;0.8;2000;1600
"Bouches_du_Rhone";1950;0.8;2000;1600
"Bouches_du_Rhone";1951;NA;2000;NA
"Bouches_du_Rhone";1952;NA;3500;NA
"Bouches_du_Rhone";1953;NA;3000;NA
"Bouches_du_Rhone";1954;NA;3000;NA
"Bouches_du_Rhone";1955;NA;3000;NA
"Bouches_du_Rhone";1956;0.95;5000;4750
"Bouches_du_Rhone";1957;1;3000;3000
"Bouches_du_Rhone";1958;0.94857;3500;3320
"Bouches_du_Rhone";1959;1.26;3000;3780
"Bouches_du_Rhone";1960;1;2000;2000
"Bouches_du_Rhone";1961;1.33158;5700;7590
"Bouches_du_Rhone";1962;1.3;2000;2600
"Bouches_du_Rhone";1963;1.4;5000;7000
"Bouches_du_Rhone";1964;2.34;4000;9360
"Bouches_du_Rhone";1965;1.25;4000;5000
"Bouches_du_Rhone";1966;1.53;4000;6120
"Bouches_du_Rhone";1967;1.584;5000;7920
"Bouches_du_Rhone";1968;2.19;3000;6570
"Bouches_du_Rhone";1969;2.592;2500;6480
"Bouches_du_Rhone";1970;2.292;2500;5730
"Bouches_du_Rhone";1971;2;1500;3000
"Bouches_du_Rhone";1972;2.41667;1200;2900
"Bouches_du_Rhone";1973;2.07125;1207;2500
"Bouches_du_Rhone";1974;2.0015;1329;2660
"Bouches_du_Rhone";1975;2.39437;71;170
"Bouches_du_Rhone";1976;1.60714;56;90
"Bouches_du_Rhone";1977;NA;445;NA
"Bouches_du_Rhone";1978;3.2;50;160
"Bouches_du_Rhone";1979;3;50;150
"Bouches_du_Rhone";1980;NA;NA;1270
"Bouches_du_Rhone";1981;2.7;200;540
"Bouches_du_Rhone";1982;2;100;200
"Bouches_du_Rhone";1983;3.5;100;350
"Bouches_du_Rhone";1984;3.3;100;330
"Bouches_du_Rhone";1985;2.5;100;250
"Bouches_du_Rhone";1986;2;30;60
"Bouches_du_Rhone";1987;NA;NA;NA
"Bouches_du_Rhone";1988;2.7;20;54
"Bouches_du_Rhone";1989;NA;NA;NA
"Bouches_du_Rhone";1990;NA;NA;NA
"Bouches_du_Rhone";1991;NA;NA;NA
"Bouches_du_Rhone";1992;NA;NA;NA
"Bouches_du_Rhone";1993;NA;NA;NA
"Bouches_du_Rhone";1994;NA;NA;NA
"Bouches_du_Rhone";1995;NA;NA;NA
"Bouches_du_Rhone";1996;NA;NA;NA
"Bouches_du_Rhone";1997;NA;NA;NA
"Bouches_du_Rhone";1998;NA;NA;NA
"Bouches_du_Rhone";1999;NA;NA;NA
"Bouches_du_Rhone";2000;NA;NA;NA
"Bouches_du_Rhone";2001;NA;NA;NA
"Bouches_du_Rhone";2002;NA;NA;NA
"Bouches_du_Rhone";2003;NA;NA;NA
"Bouches_du_Rhone";2004;NA;NA;NA
"Bouches_du_Rhone";2005;NA;NA;NA
"Bouches_du_Rhone";2006;2.5;46;115
"Bouches_du_Rhone";2007;2.8;73;204.4
"Bouches_du_Rhone";2008;3.2;98;313.6
"Bouches_du_Rhone";2009;3;130;390
"Bouches_du_Rhone";2010;3.2;79;252.8
"Bouches_du_Rhone";2011;3;254;762
"Bouches_du_Rhone";2012;4.3;140;602
"Bouches_du_Rhone";2013;3.8;153;581.4
"Bouches_du_Rhone";2014;4;317;1268
"Bouches_du_Rhone";2015;4.5;236;1062
"Bouches_du_Rhone";2016;4;270;1080
"Bouches_du_Rhone";2017;3.7;402;1487.4
"Bouches_du_Rhone";2018;3.7;220;814
"Calvados";1900;NA;NA;NA
"Calvados";1901;NA;NA;NA
"Calvados";1902;NA;NA;NA
"Calvados";1903;NA;NA;NA
